id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
759220	0000000000000000000650e4e90e16677b75ad8c4a18183ec451fdcfdf822fda	2022-10-18 12:44:38	2022-10-18 11:44:43	1481127	837348	3993171	536952832	20014000	100000000000010100000000000000	981c6b8e974ee9666cea397f7b8e5d80a57013961282220606b00a780f8dfae3	405090706	386393970	35610794164372	00000000000000000000000000000000000000003769ada40ecfead68340ba42	03b4950b1362696e616e63652f38303993002900d8734550fabe6d6d4bdeb89df247b566a5b4c98a11067cd14cc911b068a0908929ad1f0a628ada840400000000000000767a000021d00f00	2997	2524	7197	7824	695770395467	135977328	696395395467	136099472	13385247	2615.9351	9039.792	1.7667	3353.3682	0.6553	54551.906479078	625000000	122146.375	638385247	124762.3125	Binance
759221	00000000000000000007c349a932ea52df0eff4616d48a7709cae18514ae2772	2022-10-18 12:49:39	2022-10-18 11:55:27	1220829	924111	3993162	571990020	2217e004	100010000101111110000000000100	a0b30221f12be79a9b9590fed204e40347adffaa61432e0d6841328816f5c703	1776812620	386393970	35610794164372	00000000000000000000000000000000000000003769ce0777efd48a1220819c	03b5950b07650703cada80d10000000000000051ac51421a2f736c7573682f	1046	872	6486	2729	238009850696	46515264	238634850696	46637412	10369842	2026.6218	8496.43	1.6604	2597.7014	0.5077	18978.650300258	625000000	122146.375	635369842	124173	SlushPool
759222	00000000000000000001ac2948be79baef3ae8a71044e874861acc95590048db	2022-10-18 13:03:16	2022-10-18 12:28:19	1446150	848844	3992682	764338176	2d8ee000	101101100011101110000000000000	cd44ac09b1d3805f9ac019177c0502c6b0425de93db8a7f149e628efff7331c9	3347383370	386393970	35610794164372	00000000000000000000000000000000000000003769ee6ae10fbe3da10048f6	03b6950b0414a44e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f20febf03d801000000000000	2605	2185	6843	7573	2174384336342	424949056	2175009336342	425071200	15917334	3110.7915	11008.98	2.1515	3987.7178	0.7794	180618.15787455	625000000	122146.375	640917334	125257.1641	Foundry USA Pool
759223	00000000000000000004265e68b0d79bc1fccc15a77ab9cf007b3ff054f55f04	2022-10-18 13:21:41	2022-10-18 12:34:06	1476286	838866	3992884	681730048	28a26000	101000101000100110000000000000	1bcc30de5cfb3aeb7e8d664f4b23c405a4df7c036331cdd985a9ec4a2b5717a3	1832721787	386393970	35610794164372	0000000000000000000000000000000000000000376a0ece4a2fa7f12fe01050	03b7950b0466a84e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f10a5c18d8802000000000000	3182	2606	6045	9148	3015273304396	589287552	3015898304396	589409664	18600597	3635.1929	12602.15	2.4629	4659.711	0.9107	47107.370709575	625000000	122146.375	643600597	125781.5703	Foundry USA Pool
759224	000000000000000000065404b26164d6c2b40b21b88b9dadf510d3ff56173702	2022-10-18 13:40:10	2022-10-18 12:34:56	1322264	890248	3993008	538968064	20200000	100000001000000000000000000000	ff23b628c002cc2240a7c264ab564af9c78ce7baed5f91348682eae7b115e95c	2362577489	386393970	35610794164372	0000000000000000000000000000000000000000376a2f31b34f91a4bebfd7aa	03b8950b082f5669614254432f2cfabe6d6dda88c1bf8ef9b81a5c791ea7702574c170ab52fca5f691e227c2862d55b9035f1000000000000000107c0c751791115ee5b6ed7a03204d020000000000	2515	2105	4687	16220	4312759612520	842860736	4313384612520	842982848	15841227	3095.9175	11983.372	2.3419	3968.446	0.7755	9539.5319675851	625000000	122146.375	640841227	125242.2891	ViaBTC
759225	00000000000000000004d86d6231469d186360eb6e9862338cb017c883066315	2022-10-18 13:58:13	2022-10-18 12:44:38	1460661	844281	3993504	542466048	20556000	100000010101010110000000000000	7c381ffb3d7e27e69ff6a253f4363e0fcd26e4c7ad4bb8bdab990d352f72fdf2	3770330237	386393970	35610794164372	0000000000000000000000000000000000000000376a4f951c6f7b584d9f9f04	03b9950b1362696e616e63652f383638cd000101f2c47f57fabe6d6ded4f71bad62e4a3874f7a671ad24411ab5bedac5cdef094147e79ebc75a1286c0200000000000000000042597702000000000000	2964	2480	6657	10035	2684114251240	524567712	2684739251240	524689856	19947594	3898.4421	13660.556	2.6698	4997.0176	0.9766	25764.182781526	625000000	122146.375	644947594	126044.8203	Binance
759226	00000000000000000003c9520af84e1961ae59d2fce4b8b59cc08d51b8a18abd	2022-10-18 14:01:56	2022-10-18 12:49:39	1455402	845885	3993057	755310592	2d052000	101101000001010010000000000000	800fb6555ace6df7c84b43b3aed93908a2e8702c6671b8c19e3aba87ac1e12e5	1684066344	386393970	35610794164372	0000000000000000000000000000000000000000376a6ff8858f650bdc7f665e	03ba950b04d5b14e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f04b850907e00000000000000	1626	1269	6639	3969	601416653630	117537384	602041653630	117659528	12657386	2473.686	8698.625	1.7001	3170.7156	0.6197	12303.416760766	625000000	122146.375	637657386	124620.0625	Foundry USA Pool
759227	000000000000000000023408d52ee091481b73b33546dc2a50398164edddcffa	2022-10-18 14:24:35	2022-10-18 13:03:16	1516799	825320	3992759	574701568	22414000	100010010000010100000000000000	849fe46eb3b117559d96c47adec10feadea671bb0c4351d7c220b15ce5c97688	1960565094	386393970	35610794164372	0000000000000000000000000000000000000000376a905beeaf4ebf6b5f2db8	03bb950b0423b74e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1db617be0000632428030000	2295	1947	6957	7365	721517013772	141009104	722142013772	141131248	21695361	4240.0156	14306.215	2.7959	5435.163	1.0622	93556.255867062	625000000	122146.375	646695361	126386.3906	Foundry USA Pool
759228	000000000000000000057a5b3fb3f20fb17b161cf8b8cc1beba804d40c3b2aef	2022-10-18 14:29:54	2022-10-18 13:21:41	1635340	785795	3992725	543481856	2064e000	100000011001001110000000000000	aa694f38363e5790b8d065873a3f3d88a9e0944a78af4fa329e06e518b477496	842125687	386393970	35610794164372	0000000000000000000000000000000000000000376ab0bf57cf3872fa3ef512	03bc950b0463b84e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f03534b90000011e7de000000	2111	1798	7573	6024	2765505760258	540474432	2766130760258	540596544	15752219	3078.5222	9634.149	1.8828	3946.3093	0.7712	86140.565090495	625000000	122146.375	640752219	125224.8984	Foundry USA Pool
759229	00000000000000000000728b8b76fb3597d2391029572044f6db4796b182e98e	2022-10-18 15:10:54	2022-10-18 13:40:10	1502662	830231	3993355	643645440	265d4000	100110010111010100000000000000	cc13cee3e115643205e8fa01d34b3b4fe4fc1a7aaaebf68b8415d1bff10da7cd	4093088783	386393970	35610794164372	0000000000000000000000000000000000000000376ad122c0ef2226891ebc6c	03bd950b1b4d696e656420627920416e74506f6f6c383439b201af030cc2f903fabe6d6de6826b617287c4528ee46bcc3c2cd32bcd12c8f3f96b9353cda4225d3ea25f8902000000000000000000f29b365e050000000000	3156	2766	6821	11625	2994196641231	585168448	2994821641231	585290560	29513531	5767.9531	19646.531	3.8397	7393.6895	1.445	231674.99010384	625000000	122146.375	654513531	127914.3281	AntPool
759230	00000000000000000007e445f053c3883dad642b3bc50fb612b84eedaf447666	2022-10-18 15:25:04	2022-10-18 13:58:13	1601342	798987	3998303	536903684	20008004	100000000000001000000000000100	e402fcc108f3cc90b55da1a1b2b905ea728f6c30cae6cac7763203307718a158	759850349	386393970	35610794164372	0000000000000000000000000000000000000000376af1862a0f0bda17fe83c6	03be950b2cfabe6d6d41044d27c8c2eaa60e3ba289c9af549a16f87abd3f9fb48e3250df8021f7f5a010000000f09f909f092f4632506f6f6c2f650000000000000000000000000000000000000000000000000000000000000000000000050021118900	3607	3198	6628	10737	6320767339342	1235294080	6321392339342	1235416192	20023819	3913.3391	12507.922	2.4445	5010.2046	0.9791	68593.659315526	625000000	122146.375	645023819	126059.7109	F2Pool
759231	000000000000000000020e390926628c3da1de2ef35b8210b58d1163a07fb95f	2022-10-18 15:28:51	2022-10-18 14:01:56	1633446	786708	3993570	1073676288	3fff0000	111111111111110000000000000000	0f742203957bddb2f5912bc1301cb19f561434c39cdd4b5df2f5b4a41740ebc2	2482803847	386393970	35610794164372	0000000000000000000000000000000000000000376b11e9932ef58da6de4b20	03bf950b1b4d696e656420627920416e74506f6f6c38373312000102132b2205fabe6d6d7e79bba4a33beaf0348e62ac982a574a6a197b96c2d321ed91f8a31cc0d4b3f3020000000000000000004f757859000000000000	3419	2966	7748	8814	1411520337054	275859360	1412145337054	275981504	14549696	2843.5083	8909.741	1.7413	3644.7737	0.7124	12892.067939031	625000000	122146.375	639549696	124989.8828	AntPool
759232	00000000000000000000ac41df5ed4b0978262b8c584a5932fc1d73ee7535cf9	2022-10-18 15:39:41	2022-10-18 14:24:35	1379718	871066	3992916	536961024	20016000	100000000000010110000000000000	e9ea8aba709e79760a22f51f8bcc3b1e0bfe256b4436f7e8b88a64c2bff3e27d	1659094185	386393970	35610794164372	0000000000000000000000000000000000000000376b324cfc4edf4135be127a	03c0950b04bdc84e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0f051480be270f0000000000	2229	1899	6798	6767	1359036020182	265602112	1359661020182	265724256	17282113	3377.5159	12528.554	2.4486	4329.3774	0.846	57301.434573288	625000000	122146.375	642282113	125523.8906	Foundry USA Pool
759233	000000000000000000023ab241141d6cd0d0ea2f41295a830a6724407d450211	2022-10-18 15:48:03	2022-10-18 14:29:54	1484152	836391	3993325	1073733636	3fffe004	111111111111111110000000000100	f90dcec03fee757555eedd4318551b471a00e4d68ac2919c8c88074bd3afebf0	383438073	386393970	35610794164372	0000000000000000000000000000000000000000376b52b0656ec8f4c49dd9d4	03c1950bfabe6d6dda978333a8a6a4a54b4fdf3321378aa568efbd22268bc2fdb1fdf3cdb5d4888b010000000000000013650503eb34f9a73e00000000000001edb0481a2f736c7573682f	3328	2706	6858	9736	881889329582	172351328	882514329582	172473488	15408224	3011.2939	10384.488	2.0294	3859.8557	0.7544	266624.73096368	625000000	122146.375	640408224	125157.6719	SlushPool
759234	000000000000000000016ec5617c8c5210952097d7b60ecc454bb1b8cb5b44b1	2022-10-18 16:03:13	2022-10-18 15:10:54	1365209	876122	3993575	545259520	20800000	100000100000000000000000000000	863f02064618c02a3f452697f9d5d5d7877416fb3dea87776588280c11e5ab72	3414754195	386393970	35610794164372	0000000000000000000000000000000000000000376b7313ce8eb2a8537da12e	03c2950b1b4d696e656420627920416e74506f6f6c383636b201d7021f783a28fabe6d6d3aa9d7d834d0808218b89d329a85676e36124f6316daeaaf96b51304f5c3028102000000000000000000c5f9c9e3020000000000	2316	1995	6759	7910	2960690686479	578620224	2961315686479	578742336	20105748	3929.3508	14731.936	2.8791	5036.587	0.9844	69034.562857305	625000000	122146.375	645105748	126075.7266	AntPool
759235	000000000000000000028e330a4e7db474f0da09e682939ffa73a4b13f7f419b	2022-10-18 16:07:40	2022-10-18 15:25:04	1473667	839758	3992941	541065216	20400000	100000010000000000000000000000	b9a4e2ebf6aa2485cf00a4b9a0b72b3ad91bec2dbba1835ad2e63c9b552f1bfc	2300169864	386393970	35610794164372	0000000000000000000000000000000000000000376b937737ae9c5be25d6888	03c3950b0b2f4d61726120506f6f6c2f1a0100020000000300000008002d088b86010000000000	1722	1343	7061	4419	1349159374651	263671888	1349784374651	263794032	14504573	2834.6897	9844.441	1.9239	3633.511	0.7102	27114.20530641	625000000	122146.375	639504573	124981.0625	Unknown
759236	00000000000000000006dd5dde8d4d885acda54afbf5dabe7a73a7971b923291	2022-10-18 16:09:21	2022-10-18 15:28:51	1475791	839138	3993205	547356676	20a00004	100000101000000000000000000100	15b8bc60799393cc974b15c6247ff1e6593dae588ff34a010086d9590272d84f	3073006871	386393970	35610794164372	0000000000000000000000000000000000000000376bb3daa0ce860f713d2fe2	03c4950bfabe6d6dbf30a529527926fd1308e265893704fd22c43dc750ebf1fd73838e016407ad5f0100000000000000296507042e5c6901cd000000000000db28f7ae192f736c7573682f	2263	1977	8003	5221	630868985883	123293376	631493985883	123415520	11497749	2247.0535	7792.907	1.523	2880.344	0.5629	41618.968525228	625000000	122146.375	636497749	124393.4297	SlushPool
759237	00000000000000000005dc32b826b19d340c8c8b3fc89f88f9be430658ed56e6	2022-10-18 16:09:55	2022-10-18 15:39:41	1533781	819713	3992920	547553280	20a30000	100000101000110000000000000000	747edebadfaffa553cf3e2b9c2338aec4702b52955f678fe88aea4197cf3b0f5	3478895698	386393970	35610794164372	0000000000000000000000000000000000000000376bd43e09ee6fc3001cf73c	03c5950b04d4cf4e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f06d88a843500000000000000	1818	1557	7783	3723	303490059976	59312336	304115059976	59434484	9463285	1849.4496	6171.1133	1.206	2370.6646	0.4634	105633.61289044	625000000	122146.375	634463285	123995.8203	Foundry USA Pool
759238	0000000000000000000702fe9ac61412a5b90bb737b78ac9785f030915dd015e	2022-10-18 16:13:41	2022-10-18 15:48:03	1838910	717948	3992754	545259520	20800000	100000100000000000000000000000	432c1fa27591b9bbef1fdbc2be31b698c4d98258121aa4fbd24663fc6b76aa46	5527674	386393970	35610794164372	0000000000000000000000000000000000000000376bf4a1730e59768efcbe96	03c6950b315c20506f7765726564206279204c75786f722054656368205c00000000c26eb20cd0afc15d00442ef05f1d000000000000	2013	1666	7559	5033	2967263178131	579904704	2967888178131	580026880	11555677	2258.3745	6285.0244	1.2283	2894.9683	0.5658	26339.903443915	625000000	122146.375	636555677	124404.75	Unknown
759239	00000000000000000002f7e88c7e59eb1f04d3fe2f5faf161ed00c75ac0800cd	2022-10-18 16:17:09	2022-10-18 16:03:13	1265079	909335	3993084	677060608	285b2000	101000010110110010000000000000	8696e522be86ca3a5cb13d8f8b099c3d554814b8e92706c9d322bd016b7611e6	2701782345	386393970	35610794164372	0000000000000000000000000000000000000000376c1504dc2e432a1ddc85f0	03c7950b0485d14e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0e59554b9f00000000000000	1725	1476	6616	5176	5356396748781	1046823104	5357021748781	1046945280	11036956	2156.9988	8726.391	1.7054	2764.7742	0.5404	21832.028077014	625000000	122146.375	636036956	124303.375	Foundry USA Pool
759240	00000000000000000007a76ea351ca7da13f3df8627fa09b81b4c5ddabf5bc5f	2022-10-18 16:30:15	2022-10-18 16:07:40	1507545	828677	3993576	536870912	20000000	100000000000000000000000000000	315ea996f0b9b413c3da565cd14f54884656901449416d863168710d2b412b6d	2055186746	386393970	35610794164372	0000000000000000000000000000000000000000376c3568454e2cddacbc4d4a	03c8950b1362696e616e63652f383830200097012923d4aefabe6d6db53bf13ca1012d0a814c22f9f4c53155a4b632c04cc35953175a01a105588970020000000000000000010f52f59a000000000000	2980	2533	6893	8841	12012885435424	2347728640	12013510435424	2347850752	17052112	3332.5659	11314.392	2.2111	4271.601	0.8349	49025.131899393	625000000	122146.375	642052112	125478.9375	Binance
759241	00000000000000000005774b4efd9294cce0dc8d1d769d2ff78e96f9a32a2709	2022-10-18 16:30:24	2022-10-18 16:09:21	1006667	995360	3992747	543162368	20600000	100000011000000000000000000000	0e67670cc6c3bf1e38b836323508df11e25aefa7e358ee9d340616a46a9d09fc	2238954782	386393970	35610794164372	0000000000000000000000000000000000000000376c55cbae6e16913b9c14a4	03c9950b04a1d44e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1ce81c8847a0010000000000	69	52	5604	149	9674581426	1890744.125	10299581426	2012890.5	7265087	1419.8464	7219.1084	1.4108	1820.0652	0.3557	11118.927138759	625000000	122146.375	632265087	123566.2188	Foundry USA Pool
759242	000000000000000000050212063fa5ac525ffd180aca2e20d974d96bebd159f4	2022-10-18 16:46:22	2022-10-18 16:09:55	1467315	843645	3998250	593780740	23646004	100011011001000110000000000100	ec29e659e03682fdcafb57b905a90c72e3501c64ebbf78e803c9837957caa610	1727311385	386393970	35610794164372	0000000000000000000000000000000000000000376c762f178e0044ca7bdbfe	03ca950b2cfabe6d6df79ac23810b691f059829874e46c1c6051fa4f4f8a17911896c3176bdd92aa6210000000f09f909f092f4632506f6f6c2f730000000000000000000000000000000000000000000000000000000000000000000000050046ee0e63	3047	2565	6869	9502	4618262786804	902566464	4618887786804	902688640	18908136	3695.2964	12890.177	2.5191	4731.11	0.9246	406087.01241452	625000000	122146.375	643908136	125841.6719	F2Pool
759243	00000000000000000007bc66ae46e9faf322021e779f3be4fc76fc0c5af0d33b	2022-10-18 16:49:58	2022-10-18 16:13:41	1546043	815620	3992903	683032576	28b64000	101000101101100100000000000000	e7f704d2d8785b0f84ba76b53e5546b489dcc6d09fd1b0b9d4a84f22c4acaa42	2134169386	386393970	35610794164372	0000000000000000000000000000000000000000376c969280ade9f8595ba358	03cb950b0437d94e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1ace70697f00000000000000	1606	1313	6914	4388	2145374009395	419279456	2145999009395	419401600	10423471	2037.1027	6743.3403	1.3178	2611.2136	0.5103	9192.189810451	625000000	122146.375	635423471	124183.4766	Foundry USA Pool
759244	00000000000000000002251a55102abc7f02da391cf4a435963e75e12bbfe249	2022-10-18 17:07:09	2022-10-18 16:17:09	1495377	834174	3997899	1073676292	3fff0004	111111111111110000000000000100	b9bc00b1eaf13e8222128eb70053f229ded0d74c76d3049533ef1b894ad3c90b	2039897125	386393970	35610794164372	0000000000000000000000000000000000000000376cb6f5e9cdd3abe83b6ab2	03cc950b2cfabe6d6d4704bb69fb7757c2e27111d0501ed245fcce4be8410db277fb1980fec21b89e710000000f09f909f092f4632506f6f6c2f6700000000000000000000000000000000000000000000000000000000000000000000000500f0180100	3274	2808	6579	10246	3042234439050	594556672	3042859439050	594678784	18598262	3634.7363	12440.925	2.4314	4653.9834	0.9096	24431.879797474	625000000	122146.375	643598262	125781.1094	F2Pool
759245	00000000000000000000485bb28afb6e280c7411a4919b39ba6a9833b3e53f1c	2022-10-18 17:18:03	2022-10-18 16:30:15	1412023	860351	3993076	656252928	271da000	100111000111011010000000000000	3b4ca55fe7ec73fd78782e7a61262ab9b21d952b4c51bc2683aad2ca2d6024ad	1041997572	386393970	35610794164372	0000000000000000000000000000000000000000376cd75952edbd5f771b320c	03cd950b1c2f5669614254432f4d696e656420627920726f6d616e616b6f73742f2cfabe6d6de03dd856c05d8e5df310fafbae5b250fcf32e15202e11572f89d5c0fcbe77a8a100000000000000010070e8b1346c7dfecc6f6570a5401000000000000	2477	2127	6541	7007	5525784331639	1079927296	5526409331639	1080049408	16480182	3220.7913	11674.221	2.2815	4128.5254	0.8069	11514.496287179	625000000	122146.375	641480182	125367.1641	ViaBTC
759246	000000000000000000040b11c585382db094a2e9261d57154e7707032cf6e1c0	2022-10-18 17:29:44	2022-10-18 16:30:24	1335367	886024	3993439	538599424	201a6000	100000000110100110000000000000	ebec72ec1db5a3f506bb6dff88f4971323442487246c70f6f2fbfafeed5341e3	278807077	386393970	35610794164372	0000000000000000000000000000000000000000376cf7bcbc0da71305faf966	03ce950b1b4d696e656420627920416e74506f6f6c383732830001023e68e98cfabe6d6d81513cbb5833b5eb15356eda1513e298ab380a6dab15e8d8ee6506be2d0645f702000000000000000000de3008430300	2380	2026	6128	7528	4012779974513	784234432	4013404974513	784356608	16137694	3153.8574	12088.749	2.3626	4042.692	0.7901	22328.544356526	625000000	122146.375	641137694	125300.2344	AntPool
759247	00000000000000000003ae5bcdf64e15b61439a0fedd27d60cb5fdc49380d2d8	2022-10-18 17:36:50	2022-10-18 16:46:22	1260686	910826	3993164	880320512	3478a000	110100011110001010000000000000	f3a7c49fbfa3aa6d6a7db952d7b5bc64b8564f547069f85b87d71f2e1a15b804	746073104	386393970	35610794164372	0000000000000000000000000000000000000000376d1820252d90c694dac0c0	03cf950b1362696e616e63652f3830389300830340f3d139fabe6d6de218bc7c2f3c8d85ff719284f59f1d70f54ae924c041b0856faedcde85169fcd0400000000000000000099c412010000	1635	1405	6260	4794	340250226373	66496532	340875226373	66618676	13969137	2730.0471	11084.312	2.1662	3499.6545	0.684	11743.872375264	625000000	122146.375	638969137	124876.4219	Binance
759248	0000000000000000000041e84b51edb273ec666b45947521aa11bdcc2e78354e	2022-10-18 17:37:32	2022-10-18 16:49:58	1332494	886852	3993050	724582400	2b304000	101011001100000100000000000000	d5bef807f9fb92c9e7306b8024644b8da4cf037fbc349a60d7420cd41d96ca8a	4176698433	386393970	35610794164372	0000000000000000000000000000000000000000376d38838e4d7a7a23ba881a	03d0950b045ce44e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0791717e2700000000000000	1295	1024	7002	2801	43677602956	8536097	44302602956	8658244	9285378	1814.6804	6969.9893	1.3622	2326.021	0.4546	15388.461637524	625000000	122146.375	634285378	123961.0547	Foundry USA Pool
759249	0000000000000000000417964703cc98f5241648d23a49aae67a4d0278cd6419	2022-10-18 17:41:05	2022-10-18 17:07:09	1467993	841663	3992982	536870912	20000000	100000000000000000000000000000	2f825bfdfb32a84cb0e23b5c74f5f09f3a58b07e117c9d09748e8e7bb2d2689d	618390097	386393970	35610794164372	0000000000000000000000000000000000000000376d58e6f76d642db29a4f74	03d1950b0475e44e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f105d86a0d609000000000000	1660	1453	7330	3595	77646876734	15174855	78271876734	15297002	6386064	1248.0553	4351.09	0.8503	1599.7595	0.3127	15509.6072184	625000000	122146.375	631386064	123394.4297	Foundry USA Pool
759250	00000000000000000007b4b5246f1101f239323e2d1e4f51b1730c94af3f7b07	2022-10-18 17:41:58	2022-10-18 17:18:03	1625802	789142	3993228	541065216	20400000	100000010000000000000000000000	103218bafa00ead294a27ccaec41720817c8ed24f36c6a9df2d0c652178e6301	3299225204	386393970	35610794164372	0000000000000000000000000000000000000000376d794a608d4de1417a16ce	03d2950b1b4d696e656420627920416e74506f6f6c383833b201b90242c92c53fabe6d6d68092fb35d24e23c5ea6b8306ec167a9181d02afac49e78d06f36f456a59370d02000000000000000000ea0bf842020000000000	2358	1861	7647	6340	686878399108	134239536	687503399108	134361680	8938168	1746.8237	5499.1724	1.0747	2239.2488	0.4376	5081.1896150785	625000000	122146.375	633938168	123893.1953	AntPool
759251	0000000000000000000134a16d47621234f4f4b5b16a646b61ea4eef283c4d42	2022-10-18 17:42:26	2022-10-18 17:29:44	1213366	926644	3993298	536870912	20000000	100000000000000000000000000000	3c109c7ae5cc363c8d9f8ea1b7527ec568bcecca6e8634cb2cc587284b9c48e6	291200113	386393970	35610794164372	0000000000000000000000000000000000000000376d99adc9ad3794d059de28	03d3950b1462696e616e63652f3739302000b50142f45b8a01fabe6d6dc9be13997796704aec78fe436a1d2d2a827ba62e37effa1c769fc96c9f6c5c6d02000000000000008dd900005c1d0100	299	247	4190	1135	16087354223	3144019.25	16712354223	3266165.5	4753268	928.9511	3918.7957	0.7659	1190.7861	0.2328	13568.289365328	625000000	122146.375	629753268	123075.3281	Binance
759252	00000000000000000000f289f3c4d99856b04aa069f02b8fb2f45495402e3197	2022-10-18 17:49:21	2022-10-18 17:36:50	1456148	845745	3993383	536887300	20004004	100000000000000100000000000100	876fce16e9932cc59933be353995a734e4143d52280eaeb4ff1d65ee3aa1000f	209822688	386393970	35610794164372	0000000000000000000000000000000000000000376dba1132cd21485f39a582	03d4950bfabe6d6d90a6d94a365860a3f25ea95efdd83def532e93e8a6aff2c2c60469ede2520cbe010000000000000013650503ed98c0b478040000000000ec6a094d1a2f736c7573682f	1697	1383	6386	4894	3155939017220	616778432	3156564017220	616900544	11474267	2242.4641	7881.928	1.5404	2874.3335	0.5617	12248.796249514	625000000	122146.375	636474267	124388.8359	SlushPool
759253	00000000000000000005162a87adf13d55e9d07f32048e693a59ccdc1c41bc32	2022-10-18 17:59:44	2022-10-18 17:37:32	1313267	894973	3998186	1073733636	3fffe004	111111111111111110000000000100	b31d27e052b89696c7ade842997c813500639dbfa3094b3e685862b0347839d1	452558082	386393970	35610794164372	0000000000000000000000000000000000000000376dda749bed0afbee196cdc	03d5950b2cfabe6d6d5a367686cc799c58a55f8456605b5c4d5901a4ba1acf5395c58c4da7cfe8802910000000f09f909f092f4632506f6f6c2f6500000000000000000000000000000000000000000000000000000000000000000000000500f1040000	1901	1612	6199	6026	478838449511	93581408	479463449511	93703552	15216562	2973.8367	11590.78	2.2653	3807.4814	0.744	35775.774738388	625000000	122146.375	640216562	125120.2109	F2Pool
759254	0000000000000000000504b30da28c23243e363cb738d49a288bdca50ad44714	2022-10-18 18:17:07	2022-10-18 17:41:05	1425959	855794	3993341	810442752	304e6000	110000010011100110000000000000	70e388ff91b228fee566e3dd2e2509b031a930e37423c1bca8a3e6e17e579073	1880084600	386393970	35610794164372	0000000000000000000000000000000000000000376dfad8050cf4af7cf93436	03d6950b1c4d696e656420627920416e74506f6f6c383636b201d7014f5b675101fabe6d6dcff932d450f97890112fba63292304eb8ba35c0ce33e8596dc87d301e377490202000000000000000000c65b8102000000000000	2494	2170	6639	7790	2695280883130	526750048	2695905883130	526872192	20041794	3916.8521	14059.267	2.7476	5020.8657	0.9813	16129.005410279	625000000	122146.375	645041794	126063.2266	AntPool
759255	00000000000000000002b58f391fb39cf322a0b6c7153f3dc63169352cde9519	2022-10-18 18:19:03	2022-10-18 17:41:58	1101145	963969	3993052	576438276	225bc004	100010010110111100000000000100	e115f42713ba53096aee72e1c1cfd361d752a03031417d686f51cc7bd5072f25	1534984306	386393970	35610794164372	0000000000000000000000000000000000000000376e1b3b6e2cde630bd8fb90	03d7950bfabe6d6dbe79884f3d6ae9874e7043f8ae5afad199d4352034c04c0187e31e9e35b7d5860100000000000000036505045b7dac50000000000000009069194e1a2f736c7573682f	666	478	6632	2634	183792278921	35919296	184417278921	36041444	13894327	2715.4268	12622.417	2.4668	3480.8533	0.6803	6137.2264990338	625000000	122146.375	638894327	124861.8047	SlushPool
759256	000000000000000000055cfc021934a1c6a121b17738a37e18af66e7cb2c7c8c	2022-10-18 18:40:04	2022-10-18 17:42:26	1568275	808249	3993022	549912576	20c70000	100000110001110000000000000000	dfb4cbf9475ef317283d5c1b756d3d6abf59f54713db781505cf5d3e3a55dda0	2403056504	386393970	35610794164372	0000000000000000000000000000000000000000376e3b9ed74cc8169ab8c2ea	03d8950b0b2f4d61726120506f6f6c2f1a0100020000000300000008010222b3b8c30200000000	3361	2913	6686	11340	3107587444946	607328832	3108212444946	607451008	20063631	3921.1196	12795.806	2.5008	5025.9976	0.9823	84641.233268223	625000000	122146.375	645063631	126067.4922	Unknown
759257	00000000000000000006a3a6fda6c2d369cf79a1348e98f553db6e36f1f7d5af	2022-10-18 18:44:51	2022-10-18 17:49:21	1541498	817302	3993404	666689536	27bce000	100111101111001110000000000000	ac36f4eac5633476db0dd73ee480ff5421bc7f7b831ea05947317712fb90de8b	1670084716	386393970	35610794164372	0000000000000000000000000000000000000000376e5c02406cb1ca29988a44	03d9950b1b4d696e656420627920416e74506f6f6c3930376600470359472eedfabe6d6d51b09bb2bba2b137a07cdf7f160003972f1936f2add37317d64b989fa2ab4adb020000000000000000010f8ca800000000000000	2454	2042	7199	6343	183248707014	35813064	183873707014	35935212	13671333	2671.8459	8871.072	1.7337	3424.7031	0.6694	7064.7034883622	625000000	122146.375	638671333	124818.2188	AntPool
