id;hash;time;median_time;size;stripped_size;weight;version;version_hex;version_bits;merkle_root;nonce;bits;difficulty;chainwork;coinbase_data_hex;transaction_count;witness_count;input_count;output_count;input_total;time_per_block;Столбец1;;;;17,00;;;;
759241;00000000000000000005774b4efd9294cce0dc8d1d769d2ff78e96f9a32a2709;16:30:00;18.10.2022 16:09;1006667;995360;3992747;543162368;20600000;1,00E+29;0e67670cc6c3bf1e38b836323508df11e25aefa7e358ee9d340616a46a9d09fc;2238954782;386393970;3,56E+13;0000000000000000000000000000000000000000376c55cbae6e16913b9c14a4;03c9950b04a1d44e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1ce81c8847a0010000000000;69;52;5604;149;9674581426;16,00;;;;;3,00;;;;
759242;000000000000000000050212063fa5ac525ffd180aca2e20d974d96bebd159f4;16:46:00;18.10.2022 16:09;1467315;843645;3998250;593780740;23646004;1,00E+29;ec29e659e03682fdcafb57b905a90c72e3501c64ebbf78e803c9837957caa610;1727311385;386393970;3,56E+13;0000000000000000000000000000000000000000376c762f178e0044ca7bdbfe;03ca950b2cfabe6d6df79ac23810b691f059829874e46c1c6051fa4f4f8a17911896c3176bdd92aa6210000000f09f909f092f4632506f6f6c2f730000000000000000000000000000000000000000000000000000000000000000000000050046ee0e63;3047;2565;6869;9502;4,62E+12;3,00;;;;;18,00;;;;
759243;00000000000000000007bc66ae46e9faf322021e779f3be4fc76fc0c5af0d33b;16:49:00;18.10.2022 16:13;1546043;815620;3992903;683032576;28b64000;1,01E+29;e7f704d2d8785b0f84ba76b53e5546b489dcc6d09fd1b0b9d4a84f22c4acaa42;2134169386;386393970;3,56E+13;0000000000000000000000000000000000000000376c969280ade9f8595ba358;03cb950b0437d94e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1ace70697f00000000000000;1606;1313;6914;4388;2,15E+12;18,00;;;;;11,00;;;;
759244;00000000000000000002251a55102abc7f02da391cf4a435963e75e12bbfe249;17:07:00;18.10.2022 16:17;1495377;834174;3997899;1073676292;3fff0004;1,11E+29;b9bc00b1eaf13e8222128eb70053f229ded0d74c76d3049533ef1b894ad3c90b;2039897125;386393970;3,56E+13;0000000000000000000000000000000000000000376cb6f5e9cdd3abe83b6ab2;03cc950b2cfabe6d6d4704bb69fb7757c2e27111d0501ed245fcce4be8410db277fb1980fec21b89e710000000f09f909f092f4632506f6f6c2f6700000000000000000000000000000000000000000000000000000000000000000000000500f0180100;3274;2808;6579;10246;3,04E+12;11,00;;;;;11,00;;;;
759245;00000000000000000000485bb28afb6e280c7411a4919b39ba6a9833b3e53f1c;17:18:00;18.10.2022 16:30;1412023;860351;3993076;656252928;271da000;1,00E+29;3b4ca55fe7ec73fd78782e7a61262ab9b21d952b4c51bc2683aad2ca2d6024ad;1041997572;386393970;3,56E+13;0000000000000000000000000000000000000000376cd75952edbd5f771b320c;03cd950b1c2f5669614254432f4d696e656420627920726f6d616e616b6f73742f2cfabe6d6de03dd856c05d8e5df310fafbae5b250fcf32e15202e11572f89d5c0fcbe77a8a100000000000000010070e8b1346c7dfecc6f6570a5401000000000000;2477;2127;6541;7007;5,53E+12;11,00;;;;;7,00;;;;
759246;000000000000000000040b11c585382db094a2e9261d57154e7707032cf6e1c0;17:29:00;18.10.2022 16:30;1335367;886024;3993439;538599424;201a6000;1,00E+29;ebec72ec1db5a3f506bb6dff88f4971323442487246c70f6f2fbfafeed5341e3;278807077;386393970;3,56E+13;0000000000000000000000000000000000000000376cf7bcbc0da71305faf966;03ce950b1b4d696e656420627920416e74506f6f6c383732830001023e68e98cfabe6d6d81513cbb5833b5eb15356eda1513e298ab380a6dab15e8d8ee6506be2d0645f702000000000000000000de3008430300;2380;2026;6128;7528;4,01E+12;7,00;;;;;1,00;;;;
759247;00000000000000000003ae5bcdf64e15b61439a0fedd27d60cb5fdc49380d2d8;17:36:00;18.10.2022 16:46;1260686;910826;3993164;880320512;3478a000;1,10E+29;f3a7c49fbfa3aa6d6a7db952d7b5bc64b8564f547069f85b87d71f2e1a15b804;746073104;386393970;3,56E+13;0000000000000000000000000000000000000000376d1820252d90c694dac0c0;03cf950b1362696e616e63652f3830389300830340f3d139fabe6d6de218bc7c2f3c8d85ff719284f59f1d70f54ae924c041b0856faedcde85169fcd0400000000000000000099c412010000;1635;1405;6260;4794;3,40E+11;1,00;;;;;4,00;;;;
759248;0000000000000000000041e84b51edb273ec666b45947521aa11bdcc2e78354e;17:37:00;18.10.2022 16:49;1332494;886852;3993050;724582400;2b304000;1,01E+29;d5bef807f9fb92c9e7306b8024644b8da4cf037fbc349a60d7420cd41d96ca8a;4176698433;386393970;3,56E+13;0000000000000000000000000000000000000000376d38838e4d7a7a23ba881a;03d0950b045ce44e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0791717e2700000000000000;1295;1024;7002;2801;43677602956;4,00;;;;;0,00;;;;
759249;0000000000000000000417964703cc98f5241648d23a49aae67a4d0278cd6419;17:41:00;18.10.2022 17:07;1467993;841663;3992982;536870912;20000000;1,00E+29;2f825bfdfb32a84cb0e23b5c74f5f09f3a58b07e117c9d09748e8e7bb2d2689d;618390097;386393970;3,56E+13;0000000000000000000000000000000000000000376d58e6f76d642db29a4f74;03d1950b0475e44e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f105d86a0d609000000000000;1660;1453;7330;3595;77646876734;0,00;;;;;1,00;;;;
759250;00000000000000000007b4b5246f1101f239323e2d1e4f51b1730c94af3f7b07;17:41:00;18.10.2022 17:18;1625802;789142;3993228;541065216;20400000;1,00E+29;103218bafa00ead294a27ccaec41720817c8ed24f36c6a9df2d0c652178e6301;3299225204;386393970;3,56E+13;0000000000000000000000000000000000000000376d794a608d4de1417a16ce;03d2950b1b4d696e656420627920416e74506f6f6c383833b201b90242c92c53fabe6d6d68092fb35d24e23c5ea6b8306ec167a9181d02afac49e78d06f36f456a59370d02000000000000000000ea0bf842020000000000;2358;1861;7647;6340;6,87E+11;1,00;;;;;7,00;;;;
759251;0000000000000000000134a16d47621234f4f4b5b16a646b61ea4eef283c4d42;17:42:00;18.10.2022 17:29;1213366;926644;3993298;536870912;20000000;1,00E+29;3c109c7ae5cc363c8d9f8ea1b7527ec568bcecca6e8634cb2cc587284b9c48e6;291200113;386393970;3,56E+13;0000000000000000000000000000000000000000376d99adc9ad3794d059de28;03d3950b1462696e616e63652f3739302000b50142f45b8a01fabe6d6dc9be13997796704aec78fe436a1d2d2a827ba62e37effa1c769fc96c9f6c5c6d02000000000000008dd900005c1d0100;299;247;4190;1135;16087354223;7,00;;;;;10,00;;;;
759252;00000000000000000000f289f3c4d99856b04aa069f02b8fb2f45495402e3197;17:49:00;18.10.2022 17:36;1456148;845745;3993383;536887300;20004004;1,00E+29;876fce16e9932cc59933be353995a734e4143d52280eaeb4ff1d65ee3aa1000f;209822688;386393970;3,56E+13;0000000000000000000000000000000000000000376dba1132cd21485f39a582;03d4950bfabe6d6d90a6d94a365860a3f25ea95efdd83def532e93e8a6aff2c2c60469ede2520cbe010000000000000013650503ed98c0b478040000000000ec6a094d1a2f736c7573682f;1697;1383;6386;4894;3,16E+12;10,00;;;;;18,00;;;;
759253;00000000000000000005162a87adf13d55e9d07f32048e693a59ccdc1c41bc32;17:59:00;18.10.2022 17:37;1313267;894973;3998186;1073733636;3fffe004;1,11E+29;b31d27e052b89696c7ade842997c813500639dbfa3094b3e685862b0347839d1;452558082;386393970;3,56E+13;0000000000000000000000000000000000000000376dda749bed0afbee196cdc;03d5950b2cfabe6d6d5a367686cc799c58a55f8456605b5c4d5901a4ba1acf5395c58c4da7cfe8802910000000f09f909f092f4632506f6f6c2f6500000000000000000000000000000000000000000000000000000000000000000000000500f1040000;1901;1612;6199;6026;4,79E+11;18,00;;;;;2,00;;;;
759254;0000000000000000000504b30da28c23243e363cb738d49a288bdca50ad44714;18:17:00;18.10.2022 17:41;1425959;855794;3993341;810442752;304e6000;1,10E+29;70e388ff91b228fee566e3dd2e2509b031a930e37423c1bca8a3e6e17e579073;1880084600;386393970;3,56E+13;0000000000000000000000000000000000000000376dfad8050cf4af7cf93436;03d6950b1c4d696e656420627920416e74506f6f6c383636b201d7014f5b675101fabe6d6dcff932d450f97890112fba63292304eb8ba35c0ce33e8596dc87d301e377490202000000000000000000c65b8102000000000000;2494;2170;6639;7790;2,70E+12;2,00;;;;;21,00;;;;
759255;00000000000000000002b58f391fb39cf322a0b6c7153f3dc63169352cde9519;18:19:00;18.10.2022 17:41;1101145;963969;3993052;576438276;225bc004;1,00E+29;e115f42713ba53096aee72e1c1cfd361d752a03031417d686f51cc7bd5072f25;1534984306;386393970;3,56E+13;0000000000000000000000000000000000000000376e1b3b6e2cde630bd8fb90;03d7950bfabe6d6dbe79884f3d6ae9874e7043f8ae5afad199d4352034c04c0187e31e9e35b7d5860100000000000000036505045b7dac50000000000000009069194e1a2f736c7573682f;666;478;6632;2634;1,84E+11;21,00;;;;;4,00;;;;
759256;000000000000000000055cfc021934a1c6a121b17738a37e18af66e7cb2c7c8c;18:40:00;18.10.2022 17:42;1568275;808249;3993022;549912576;20c70000;1,00E+29;dfb4cbf9475ef317283d5c1b756d3d6abf59f54713db781505cf5d3e3a55dda0;2403056504;386393970;3,56E+13;0000000000000000000000000000000000000000376e3b9ed74cc8169ab8c2ea;03d8950b0b2f4d61726120506f6f6c2f1a0100020000000300000008010222b3b8c30200000000;3361;2913;6686;11340;3,11E+12;4,00;;;;;3,00;;;;
759257;00000000000000000006a3a6fda6c2d369cf79a1348e98f553db6e36f1f7d5af;18:44:00;18.10.2022 17:49;1541498;817302;3993404;666689536;27bce000;1,00E+29;ac36f4eac5633476db0dd73ee480ff5421bc7f7b831ea05947317712fb90de8b;1670084716;386393970;3,56E+13;0000000000000000000000000000000000000000376e5c02406cb1ca29988a44;03d9950b1b4d696e656420627920416e74506f6f6c3930376600470359472eedfabe6d6d51b09bb2bba2b137a07cdf7f160003972f1936f2add37317d64b989fa2ab4adb020000000000000000010f8ca800000000000000;2454;2042;7199;6343;1,83E+11;3,00;;;;;21,00;;;;
759258;000000000000000000075ab276aeb5c9030b475a34d4913710b59e7bd89b922f;18:47:00;18.10.2022 17:59;1217999;925127;3993380;536985600;2001c000;1,00E+29;4e3faeba014b779ad852415bcba8ecc054775a09468ec614bfe0121f14119733;2543606435;386393970;3,56E+13;0000000000000000000000000000000000000000376e7c65a98c9b7db878519e;03da950b1362696e616e63652f38313693006f015a36ba82fabe6d6d3dce7d810b45e6be605654b62294ecceecdca306d18170899bff50255f4afec90400000000000000fe440000230b0800;779;669;6213;2013;1,11E+12;21,00;;;;;1,00;;;;
759259;00000000000000000005a6e5c1f528a57ae6f09ee2fd89e1a0e524b5429190c2;19:08:00;18.10.2022 18:17;1547082;815328;3993066;563363840;21944000;1,00E+29;7b0f2c1dc5c3cc0e2275c451efcb898325a718270a66ef8e9b292012b64461d1;2769321336;386393970;3,56E+13;0000000000000000000000000000000000000000376e9cc912ac8531475818f8;03db950b04a6f94e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f18ba3049e802000000000000;3327;2819;6642;11094;4,11E+12;1,00;;;;;20,00;;;;
759260;000000000000000000013ce483ef92f59cdf259e5a74e3afa364ffbbfcdfc597;19:09:00;18.10.2022 18:19;1232339;920159;3992816;549453824;20c00000;1,00E+29;41614e6037e61d8df0489fff2619349a03dad6feb495cb53326d6f095d3d46ef;1163800146;386393970;3,56E+13;0000000000000000000000000000000000000000376ebd2c7bcc6ee4d637e052;03dc950b04dcf94e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f12b42eac000035a95e790100;846;746;6211;2956;6,04E+11;20,00;;;;;0,00;;;;
759261;00000000000000000000dd17261c8ea0beedbf76a1bd8fab3417bf97a9e94740;19:29:00;18.10.2022 18:40;1539406;817856;3992974;834134020;31b7e004;1,10E+29;366278d52ce5a30cc109165f360e572d9db5a8a5f751aa644c5a739ccf00acc0;3985086095;386393970;3,56E+13;0000000000000000000000000000000000000000376edd8fe4ec58986517a7ac;03dd950bfabe6d6df8eff7beedc1239828aaa2ee202f0b48145422ef9b4300f9c1d81f144fc40749010000000000000013650803bd09360000000000000000fa279c501a2f736c7573682f;3494;3001;6700;11170;3,15E+12;0,00;;;;;23,00;;;;
759262;00000000000000000000f1e8f3678bfbb2b63a49b47304c14462d7a07b6ca4ce;19:29:00;18.10.2022 18:44;366;366;1464;1073676292;3fff0004;1,11E+29;07ada1d5b2927ed5eb923b72207f84b5a55326a6fc6a627d90d65c7348dfb334;3776271725;386393970;3,56E+13;0000000000000000000000000000000000000000376efdf34e0c424bf3f76f06;03de950b2cfabe6d6d485adb90d4536678349f8ed17a417f072fe3e9ff8427d78ccbb534fde45cb81610000000f09f909f092f4632506f6f6c2f6500000000000000000000000000000000000000000000000000000000000000000000000500b2010000;1;0;1;3;0;23,00;;;;;12,00;;;;
759263;00000000000000000004a9213fffd84b4e09605bca0168faeb755ac99454425d;19:52:00;18.10.2022 18:47;1488248;836688;3998312;536928260;2,00E+07;1,00E+29;eed7b3f3a232a4eeae187bfb5aecbf4b949813c5cdc03143e55b4c81020ab561;687822870;386393970;3,56E+13;0000000000000000000000000000000000000000376f1e56b72c2bff82d73660;03df950b2cfabe6d6deea888ab4477ac286fc53656feb8dbfb1b627a8c330ac1a8041f7a93f3f478d010000000f09f909f092f4632506f6f6c2f6700000000000000000000000000000000000000000000000000000000000000000000000500d04c0000;3405;2951;6293;12022;5,70E+12;12,00;;;;;1,00;;;;
759264;00000000000000000006233ac4668645a77c2647e50121a3836653d533cd8dad;20:04:00;18.10.2022 19:08;1267429;908696;3993517;743514112;2c512000;1,01E+29;b1150efaf5a1157d8f99a36347ddcef89d8081110f2cab3ff9ab958cb94179aa;2072659533;386393970;3,56E+13;0000000000000000000000000000000000000000376f3eba204c15b311b6fdba;03e0950b1b4d696e656420627920416e74506f6f6c383636b201d70275cada0bfabe6d6daf07337eb2eb593d80cbdc8efcddc0dcc23654458330fd94c6c6f5c41a69c467020000000000000000000b9cb701000000000000;1898;1627;6800;6054;4,67E+12;1,00;;;;;22,00;;;;
759265;000000000000000000043e9ab124941dac5d42f7c1834d7c29d700e9b4d990cc;20:05:00;18.10.2022 19:09;1189088;934615;3992933;590995456;2,34E+03;1,00E+29;5f171f4859f5ae9673ef0d15d040bab79764081d93b03ffde6d9d2381ef86489;708044812;386393970;3,56E+13;0000000000000000000000000000000000000000376f5f1d896bff66a096c514;03e1950b0b2f4d61726120506f6f6c2f1a010002000000030000000801880e5c53050000000000;1193;981;6121;2821;1,33E+11;22,00;;;;;0,00;;;;
759266;0000000000000000000799ea811bc38433340b070f044c71d4d5f606b0dcd8da;20:27:00;18.10.2022 19:29;1450227;847659;3993204;536879104;20002000;1,00E+29;7e58c5707daf0fe49d43b27e56c726b82c70fb93189a829f34ce7090f553fb59;1951067352;386393970;3,56E+13;0000000000000000000000000000000000000000376f7f80f28be91a2f768c6e;03e2950b1362696e616e63652f383235930097007de0c249fabe6d6dd506cf39762b0eaa88c337a8e53d7d8b9ba526cdd191f07c927dfe8f2c61a0e7040000000000000065c90000a45bd400;2811;2491;7015;9410;2,90E+12;0,00;;;;;3,00;;;;
759267;0000000000000000000005550e963c8783b41f4e2879dc8f28a613fbcb1e887f;20:27:00;18.10.2022 19:29;1392444;866875;3993069;712638464;2a7a0000;1,01E+29;a2b3b9fb2d14a2c46770c75cfa9b0f42db46b6028c772b34924df488c7082bc7;606483783;386393970;3,56E+13;0000000000000000000000000000000000000000376f9fe45babd2cdbe5653c8;03e3950b043d0c4f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f110d9acb1900000000000000;1863;1549;7341;4674;2,58E+11;3,00;;;;;12,00;;;;
759268;000000000000000000014c9df093fa19203c26d07dd5df94103759956c57a5a5;20:30:00;18.10.2022 19:52;1111746;960331;3992739;783466496;2eb2c000;1,01E+29;089ca6da4dc79bf69b2b7375eff5de5385abfe402cd9cff28154e07cf7e82f4b;3386175040;386393970;3,56E+13;0000000000000000000000000000000000000000376fc047c4cbbc814d361b22;03e4950b04db0c4f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f20febc767e00000000000000;684;567;5842;1910;2,35E+12;12,00;;;;;2,00;;;;
759269;00000000000000000003b6087c71f20e3dcf0c0ad46c5d9a3b922b603719168d;20:42:00;18.10.2022 20:04;1599858;797812;3993294;790487044;2f1de004;1,01E+29;d39cd01dc9cf7673ffbb98c826a5da327863a047be3fcccd45cce3f5ff74577e;2673202557;386393970;3,56E+13;0000000000000000000000000000000000000000376fe0ab2deba634dc15e27c;03e5950bfabe6d6d526c81c1a76760240c4e041e21f97cbcce4b0e675a9d0a412af883827d059207010000000000000009650805c724eea0010000000000003fcf4747122f736c7573682f;2579;2201;7508;7601;3,57E+12;2,00;;;;;3,00;;;;
759270;000000000000000000051e51b00fdfdd4dc9faa69f53de9e7d17e5ade0557ea5;20:44:00;18.10.2022 20:05;1431384;853982;3993330;541065216;20400000;1,00E+29;18580e8d4c2dc5517397e497549cbcb2c37147860270b73fdea110a6d6dadfd5;1735912506;386393970;3,56E+13;00000000000000000000000000000000000000003770010e970b8fe86af5a9d6;03e6950b1b4d696e656420627920416e74506f6f6c383439b201af02841bbbb7fabe6d6d7e919c7c935b5151115fab203eb9891f3b84bab480e0558eb1d5e30b6dbd24bd020000000000000000009a8ec808020000000000;2287;1735;7399;4857;8,73E+11;3,00;;;;;1,00;;;;
759271;00000000000000000005f5eaf44c4fe3fbb96f2fe0d8c315bc210f182e492d97;20:47:00;18.10.2022 20:27;1375675;872595;3993460;1073733632;3fffe000;1,11E+29;e3e44360ef99ec2d6577a01d2e90a479088e57b71df577d3fc749c1b592b29fc;480996505;386393970;3,56E+13;000000000000000000000000000000000000000037702172002b799bf9d57130;03e7950b11627463636f6d38383793001501851dd6eefabe6d6d318862e58da2e27dcc9d6e6ac5c75e105a0b0fe475e8e79c6e46b30ba4258bc704000000000000000000905c5b0c000000000000;1700;1357;5719;6811;5,97E+11;1,00;;;;;2,00;;;;
759272;000000000000000000052495462a6cf73850870fd09101fb19e19b85d513dc61;20:48:00;18.10.2022 20:27;1088945;968203;3993554;536879104;20002000;1,00E+29;7808714a327c79db018f0617f6b519984b90d315b3e44f78b577e2b69ec4dcc9;1827860082;386393970;3,56E+13;0000000000000000000000000000000000000000377041d5694b634f88b5388a;03e8950b1b4d696e656420627920416e74506f6f6c3930309301c30185523e24fabe6d6d1978c5fb1bd0a29df70720195075dcb278f21ec3e0218226b1a13ba52272a270040000000000000000000e33552b0a0000000000;222;175;3842;535;50134132858;2,00;;;;;17,00;;;;
759273;0000000000000000000696723ccc37076e1c70a8c814d201db8a226166eae939;20:50:00;18.10.2022 20:30;1581476;806117;3999827;536928260;2,00E+07;1,00E+29;c1bafb19de3da650b41c1f37775502808908c2cec9bf767b306b0501cf793b29;743031996;386393970;3,56E+13;000000000000000000000000000000000000000037706238d26b4d031794ffe4;03e9950b048c114f632f706f6f6c696e2e636f6d2ffabe6d6dcd86fd22e65b27d3440c2c8a6395cde40674ae250f9090f3597cb25e78ffef5b0100000000000000db1cba01dd8e26da22085d61d006ec301100fb2e000000000000;839;678;6627;2066;5,71E+11;17,00;;;;;8,00;;;;
759274;0000000000000000000148ac35055aef5c67ac5adbe63cde49a25351666ce92f;21:07:00;18.10.2022 20:42;1391571;867332;3993567;536895488;20006000;1,00E+29;8e28766a075bcaf76e4b0d119fcf81dbb9df292756a30d360f54cc6d6704413d;1856727869;386393970;3,56E+13;00000000000000000000000000000000000000003770829c3b8b36b6a674c73e;03ea950b1b4d696e656420627920416e74506f6f6c383731830029008c623a98fabe6d6de7c8aa0a88803e0e06b18fb430034a13174f1a9cdb7b842c561125a9197a95b10200000000000000432e0000dde3a70000000000;2706;2266;6556;8833;2,64E+12;8,00;;;;;32,00;;;;
759275;00000000000000000006c9556493f622f4aa2ac63ef2beb388e63bc51d350ac4;21:15:00;18.10.2022 20:44;1237015;918597;3992806;543162368;20600000;1,00E+29;32e152fef36886cd67480e5a6c45e932a0d3fcdb05fe13ab2fcac311c4202164;3716109933;386393970;3,56E+13;00000000000000000000000000000000000000003770a2ffa4ab206a35548e98;03eb950b048d174f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1151fbd100002678dfb30000;1534;1293;6085;5083;2,01E+12;32,00;;;;;24,00;;;;
759276;00000000000000000003967eb31d548309af7fcb477da0f5ac1b1d43a510985c;21:47:00;18.10.2022 20:47;1476380;838848;3992924;939515904;37ffe000;1,10E+29;0b733c10139b77949475b8b40f05e450eae88a006234b592a0d162bd69f3551b;174494404;386393970;3,56E+13;00000000000000000000000000000000000000003770c3630dcb0a1dc43455f2;03ec950b1b2f5669614254432f4d696e65642062792070626879656b7773652f2cfabe6d6dc71fc36f22ca70ec5f6c49db5303f0b2924778246abd70d6362c3094aff6fad01000000000000000100710721787b1fb18a6a0d3fec781d20000000000;3678;3116;6494;12200;7,44E+12;24,00;;;;;14,00;;;;
759277;00000000000000000004e47e1713ef5175114d1d678106f1965691c8f80db638;22:11:00;18.10.2022 20:48;1359036;879677;3998067;545259524;20800004;1,00E+29;cfdeb4845d011ed1a035384db5fb7fc933d1db17116e6ae1d9a5977683724404;502622476;386393970;3,56E+13;00000000000000000000000000000000000000003770e3c676eaf3d153141d4c;03ed950b2cfabe6d6d9de540fe91a05a4bfaaa494c4adf08e0024da2a4ba0732754bde352bc089a2f410000000f09f909f092f4632506f6f6c2f7300000000000000000000000000000000000000000000000000000000000000000000000500d4280400;2878;2402;6341;9646;6,50E+12;14,00;;;;;0,00;;;;
759278;000000000000000000043c815ccf8cc2f167564065c025f40734d2bfdf4f5784;22:25:00;18.10.2022 20:50;1233767;919930;3993557;602832896;23ee8000;1,00E+29;543c13042f16fceaea161a91c003893f49fe372f3579e2a7ef9a3bc42aa98ac2;2823575870;386393970;3,56E+13;000000000000000000000000000000000000000037710429e00add84e1f3e4a6;03ee950b1362696e616e63652f383437cd001f01a81995d3fabe6d6d692e3265d3e3dbe66fae883e82451f29bcadcc388a7b7c189390b66a8e41fcde02000000000000000000d400d301000000000000;1748;1454;6534;5857;8,94E+11;0,00;;;;;4,00;;;;
759279;00000000000000000003c78ae4f299bb382b3a10af6f426afdff60eb424d2d9d;22:25:00;18.10.2022 21:07;1505788;829254;3993550;803381248;2fe2a000;1,01E+29;2946b8b9c14b70498deb2d58d86d9afd03809ff29c7ae96c2d4b8d08b6125d2b;1406638188;386393970;3,56E+13;00000000000000000000000000000000000000003771248d492ac73870d3ac00;03ef950b1b4d696e656420627920416e74506f6f6c383834b201cd02a85b66f4fabe6d6d373a461ca4e37b9f93f8179eb8f6e22d412b7cfb0aa8b46ea46c90a819f0510b020000000000000000008ade4139000000000000;2358;1996;7187;8261;3,96E+11;4,00;;;;;10,00;;;;
759280;000000000000000000000852c07483f22ebdf7244d5d56b1a502b5d3737af543;22:29:00;18.10.2022 21:15;1096778;965301;3992681;552255488;20eac000;1,00E+29;ecffef6b4f26d7ae7a5dd9866b405a574770c5443692a5a52a1ece90356731a3;521867116;386393970;3,56E+13;0000000000000000000000000000000000000000377144f0b24ab0ebffb3735a;03f0950b04b4284f630820003b0a610000000a2f70656761706f6f6c2f;732;617;5817;2214;89385839472;10,00;;;;;13,00;;;;
759281;0000000000000000000761d51b815b4cd330873c89ea3e12a29a56f7825c7522;22:39:00;18.10.2022 21:47;1460230;844277;3993061;549453824;20c00000;1,00E+29;9f8e4d07e18a915a48392ec8ed64aae3cb1657a12b99b2931f08fd537b3f1302;3636828427;386393970;3,56E+13;0000000000000000000000000000000000000000377165541b6a9a9f8e933ab4;03f1950b042b2b4f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1063e3b66fae010000000000;1722;1467;6230;5522;4,21E+11;13,00;;;;;5,00;;;;
759282;000000000000000000067a2669a16bf71c7e24c550157b0fbe3c6059227ea22e;22:52:00;18.10.2022 22:11;1306980;895449;3993327;1073733632;3fffe000;1,11E+29;a8bdd15f44d4d1ebedf1cf7824c86d6c12102fef79cbec15995aafcf8eb030c0;2867171668;386393970;3,56E+13;0000000000000000000000000000000000000000377185b7848a84531d73020e;03f2950b1362696e616e63652f38303493001f03b1e5ea2ffabe6d6dfc8680aa89f8e1cf49cbd5175d95edac84722b7880aed46d0732f19eb1ab0374040000000000000000007362fac7000000000000;1698;1441;6093;6140;3,22E+11;5,00;;;;;3,00;;;;
759283;00000000000000000005a27980bcea607b67d1b62552d043a2c66a771f34173c;22:57:00;18.10.2022 22:25;1451442;848856;3998010;545259524;20800004;1,00E+29;8684d8dc39f0f36acb8d6009618f581c96cbd4452c1ed651e5c4a165e84f36c5;1836564115;386393970;3,56E+13;00000000000000000000000000000000000000003771a61aedaa6e06ac52c968;03f3950b2cfabe6d6dfd2b6f0a12ad3efd00ef60429de7acdd11de3a6fe2b37d64d0711948198d965710000000f09f909f092f4632506f6f6c2f73000000000000000000000000000000000000000000000000000000000000000000000005001bd90100;2629;2037;6967;6531;1,33E+11;3,00;;;;;10,00;;;;
759284;000000000000000000067f5f38b2ec017093e60820af1a4ff739bcf03c022398;23:00:00;18.10.2022 22:25;1666501;775466;3992899;689160192;2913c000;1,01E+29;efe2e7c4210203153258d1c17097b1f42721b558b0548060c3561ab62cd6115c;3102588277;386393970;3,56E+13;00000000000000000000000000000000000000003771c67e56ca57ba3b3290c2;03f4950b0b2f4d61726120506f6f6c2f1a01000200000003000000080017fa6200000000000000;2047;1774;7186;8801;1,02E+11;10,00;;;;;4,00;;;;
759285;000000000000000000052aa662cee6d3211681fad015b5542048b63ad4213025;23:10:00;18.10.2022 22:29;1263151;909963;3993040;790011904;2f16a000;1,01E+29;8950dbfb2056a09ff8ee7b23ad279712566f1f4ef43a15953f29ca63a5a2ad24;244837910;386393970;3,56E+13;00000000000000000000000000000000000000003771e6e1bfea416dca12581c;03f5950b0475324f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1ab6625500000f426b010000;1408;1189;6194;5086;2,32E+11;4,00;;;;;4,00;;;;
759286;000000000000000000047783a5b4beb4cdba2d1c3c3cabc3c31a37a4fc9c1ce2;23:14:00;18.10.2022 22:39;1091888;967158;3993362;616275968;24bba000;1,00E+29;934ca6f000a2eec24d511b20889afadadee8328f75d2bbbfb2b141abe9722c79;1037028952;386393970;3,56E+13;000000000000000000000000000000000000000037720745290a2b2158f21f76;03f6950b1362696e616e63652f38383020009703b9a8c10dfabe6d6ddd9d5d1b75bce0e38edc3e1daf1389558c807a3a43706f1fa6fc73d3a3ba2f9302000000000000000000fbdd9000000000000000;620;518;5728;2240;1,61E+11;4,00;;;;;1,00;;;;
759287;00000000000000000001b2457af25437f2f2c8b73a147889474323c347fe01c4;23:18:00;18.10.2022 22:52;1325524;889316;3993472;536895488;20006000;1,00E+29;0b11aeb4be2460532654d4b0493c9eb607d1a61c372cf5cec7a20b10d84658f3;465030167;386393970;3,56E+13;0000000000000000000000000000000000000000377227a8922a14d4e7d1e6d0;03f7950b1362696e616e63652f3739302000b501bafaa98dfabe6d6dc372a9e0588a55c74d8c0041d9ca437732e094237c660054aab0e3eeb15ce1c5020000000000000000001795579d0600;1108;925;6563;2820;9,54E+11;1,00;;;;;11,00;;;;
759288;0000000000000000000020e4a7757b3e66172b79f7517c16aa6a3ec93176a458;23:19:00;18.10.2022 22:57;1679757;771082;3993003;547356672;20a00000;1,00E+29;1018d79e7a5de1cd43b730974423eb11cbc38c946516f8f3c719f9773d7e8abb;2567093043;386393970;3,56E+13;00000000000000000000000000000000000000003772480bfb49fe8876b1ae2a;03f8950b0468344f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f19b47c6b00001e8f0e5a0100;1426;1260;8660;4131;74818740681;11,00;;;;;23,00;;;;
